Date,Product_ID,Category,Store_ID,Units_Sold,Price,Discount_Percentage,Promotion_Flag,Stock_Availability,Day_of_Week,Month,Quarter,Holiday_Flag,Is_Weekend,Season,Weather,Local_Event_Flag,Competitor_Price,Economic_Indicator,Sales_Channel,Customer_Segment,Marketing_Spend,Holiday_Name,Lag_1,Lag_7,Lag_14,Rolling_Mean_7,Rolling_Mean_14,Rolling_Mean_30
2025-06-13,P002,Electronics,S01,1,2909.396469692451,1,0,0,Friday,June,Q2,0,0,Summer,Cloudy,0,2768.745230434743,105.2317057044952,Wholesale,Wholesale,0.0,None,37.0,24.0,2.0,40.857142857142854,35.57142857142857,37.53333333333333
2025-06-14,P004,Stationery,S03,61,454.73,0,0,1,Saturday,June,Q2,0,1,Summer,Stormy,0,423.79,108.84,Online,Wholesale,182.1,None,25.0,78.0,12.0,57.57142857142857,45.214285714285715,53.266666666666666
2025-06-14,P002,Electronics,S02,3,3677.397649456656,3,1,0,Saturday,June,Q2,0,1,Summer,Sunny,0,3535.666506778989,104.252477780994,Wholesale,Retail,9244.967796583302,None,52.0,35.0,47.0,34.57142857142857,42.285714285714285,37.733333333333334
2025-06-14,P003,Furniture,S01,28,2092.791143112061,1,0,1,Saturday,June,Q2,0,1,Summer,Cloudy,1,2008.57038441337,108.6009209767691,Wholesale,Wholesale,182.7623370829672,None,59.0,8.0,0.0,43.0,39.357142857142854,41.9
2025-06-15,P001,Electronics,S03,1,4783.620778845199,0,0,1,Sunday,June,Q2,0,1,Summer,Sunny,0,5239.700778782661,97.58158800167166,In-Store,Retail,613.1532898452643,None,14.0,52.0,26.0,21.571428571428573,27.928571428571427,25.9
2025-06-15,P004,Stationery,S04,63,1406.63,10,1,1,Sunday,June,Q2,0,1,Summer,Sunny,0,1474.27,108.87,Online,Retail,7962.17,None,1.0,4.0,1.0,15.285714285714286,29.071428571428573,35.3
2025-06-16,P001,Electronics,S01,23,2089.73905985213,3,0,1,Monday,June,Q2,0,0,Summer,Stormy,0,2257.35573675862,109.844231187682,Wholesale,Wholesale,0.0,None,45.0,68.0,17.0,50.0,41.214285714285715,44.8
2025-06-16,P008,Appliances,S01,0,540.13,0,1,0,Monday,June,Q2,0,0,Summer,Clear,0,531.39,106.21,In-Store,Retail,7900.27,None,45.0,53.0,46.0,48.42857142857143,44.857142857142854,49.4
2025-06-17,P006,Apparel,S02,71,670.71,15,1,1,Tuesday,June,Q2,0,0,Summer,Rainy,0,723.21,96.1,Wholesale,Corporate,1016.22,None,66.0,53.0,62.0,59.142857142857146,48.785714285714285,41.9
2025-06-17,P005,Home,S01,52,3544.176915149556,9,1,1,Tuesday,June,Q2,0,0,Summer,Cloudy,0,3582.944219913835,99.89862713257466,Online,Corporate,1308.304920855109,None,23.0,9.0,69.0,26.0,30.785714285714285,35.13333333333333
2025-06-17,P008,Appliances,S03,13,4587.815313200644,0,0,1,Tuesday,June,Q2,0,0,Summer,Sunny,1,4926.988959419241,105.8214432797526,Online,Corporate,0.0,None,7.0,53.0,83.0,44.714285714285715,39.785714285714285,45.1
2025-06-17,P005,Home,S02,71,2428.026003581409,8,1,1,Tuesday,June,Q2,0,0,Summer,Rainy,1,2548.207611698739,98.80494393553586,Online,Corporate,679.2635706106714,None,49.0,2.0,96.0,33.42857142857143,36.285714285714285,48.1
2025-06-18,P008,Appliances,S01,41,253.3180949903835,0,0,1,Wednesday,June,Q2,0,0,Summer,Rainy,0,259.4567912051277,105.7538049191223,In-Store,Retail,0.0,None,0.0,62.0,45.0,40.857142857142854,41.57142857142857,45.96666666666667
2025-06-18,P007,Sports,S01,39,771.4704163967015,0,0,1,Wednesday,June,Q2,0,0,Summer,Clear,0,807.8295594093662,99.61585860109092,In-Store,Wholesale,529.0827561115991,None,17.0,46.0,73.0,39.0,51.142857142857146,43.833333333333336
2025-06-18,P004,Stationery,S04,27,3471.454659949841,2,1,1,Wednesday,June,Q2,0,0,Summer,Cloudy,0,3496.813787343257,101.4780938334855,In-Store,Corporate,4424.079311971756,None,63.0,66.0,75.0,23.714285714285715,33.5,37.266666666666666
2025-06-18,P007,Sports,S02,9,3112.20948044338,0,1,0,Wednesday,June,Q2,0,0,Summer,Clear,0,3334.312574248046,102.6936789897446,Online,Retail,4775.535334978074,None,62.0,59.0,25.0,47.57142857142857,49.42857142857143,37.666666666666664
2025-06-18,P007,Sports,S02,62,1237.59,10,1,1,Wednesday,June,Q2,0,0,Summer,Rainy,0,1206.28,101.87,Online,Wholesale,3906.61,None,48.0,63.0,27.0,47.714285714285715,46.92857142857143,35.63333333333333
2025-06-18,P002,Electronics,S03,74,2192.053597008809,21,1,1,Wednesday,June,Q2,0,0,Summer,Rainy,0,2050.117989577751,98.59693557767318,In-Store,Corporate,2339.947707031537,None,73.0,18.0,1.0,30.142857142857142,24.928571428571427,30.633333333333333
2025-06-19,P005,Home,S02,32,1812.28,0,0,1,Thursday,June,Q2,0,0,Summer,Rainy,0,1939.74,101.88,Online,Corporate,109.93,None,71.0,1.0,51.0,43.285714285714285,34.5,47.53333333333333
2025-06-19,P001,Electronics,S02,13,2997.46849727736,0,0,1,Thursday,June,Q2,0,0,Summer,Sunny,0,3026.091219149287,101.3264121248528,Wholesale,Retail,715.2764539046736,None,32.0,17.0,79.0,28.285714285714285,29.142857142857142,47.53333333333333
2025-06-19,P006,Apparel,S03,53,4739.989160797439,19,1,1,Thursday,June,Q2,0,0,Summer,Clear,1,4448.413370441609,97.03533159809167,In-Store,Retail,9800.44774470957,None,37.0,88.0,2.0,44.0,39.214285714285715,38.56666666666667
2025-06-19,P004,Stationery,S04,63,1414.015549684915,9,1,1,Thursday,June,Q2,0,0,Summer,Sunny,0,1476.88086407486,108.7689314098721,Online,Retail,7520.114539262793,None,27.0,0.0,61.0,18.142857142857142,30.071428571428573,34.86666666666667
2025-06-20,P005,Home,S01,58,3537.231326898037,2,1,1,Friday,June,Q2,0,0,Summer,Rainy,1,3875.441483788337,95.57991702677927,In-Store,Wholesale,5511.851837015789,None,52.0,66.0,81.0,32.142857142857146,29.571428571428573,35.233333333333334
2025-06-20,P002,Electronics,S04,52,4782.762643413701,23,1,1,Friday,June,Q2,0,0,Summer,Rainy,0,4604.72998463483,106.7820284246006,Wholesale,Corporate,1538.34211578651,None,47.0,86.0,85.0,53.857142857142854,49.0,42.13333333333333
2025-06-20,P006,Apparel,S01,44,2925.805308650693,4,0,1,Friday,June,Q2,0,0,Summer,Cloudy,1,2994.536977277593,104.0443834121068,Wholesale,Wholesale,31.01016310477269,None,10.0,71.0,65.0,47.857142857142854,45.0,45.2
2025-06-20,P002,Electronics,S03,2,370.8979558640328,16,1,0,Friday,June,Q2,0,0,Summer,Stormy,0,402.1486056748224,108.6906928053601,In-Store,Corporate,8858.592729754917,None,74.0,3.0,49.0,38.142857142857146,30.142857142857142,30.433333333333334
2025-06-20,P005,Home,S02,0,3989.83,15,1,0,Friday,June,Q2,0,0,Summer,Rainy,1,4364.98,107.83,Online,Corporate,8641.25,None,32.0,34.0,7.0,47.714285714285715,33.142857142857146,48.6
2025-06-21,P008,Appliances,S02,72,3039.59,20,1,1,Saturday,June,Q2,0,1,Summer,Cloudy,0,3179.42,106.04,Online,Retail,3609.31,None,63.0,57.0,44.0,44.42857142857143,42.857142857142854,35.766666666666666
2025-06-21,P003,Furniture,S01,52,3028.651453674709,13,1,1,Saturday,June,Q2,0,1,Summer,Rainy,0,3275.395087434941,107.4933905752461,Wholesale,Wholesale,8308.725339529205,None,28.0,45.0,85.0,45.857142857142854,41.357142857142854,42.266666666666666
2025-06-22,P008,Appliances,S03,12,4757.249700697635,14,1,0,Sunday,June,Q2,0,1,Summer,Rainy,0,5091.145658666717,106.8468515365272,In-Store,Corporate,7955.735592509276,None,86.0,49.0,5.0,51.0,38.214285714285715,45.9
2025-06-22,P004,Stationery,S02,37,4586.02,0,1,1,Sunday,June,Q2,0,1,Summer,Sunny,0,4800.17,102.56,In-Store,Wholesale,4246.04,None,65.0,29.0,34.0,50.285714285714285,49.5,42.666666666666664
2025-06-22,P001,Electronics,S01,40,4294.745398823084,15,1,1,Sunday,June,Q2,0,1,Summer,Cloudy,0,4627.225111203472,109.5249886569975,In-Store,Wholesale,1384.808491702657,None,23.0,53.0,3.0,43.57142857142857,41.642857142857146,44.833333333333336
2025-06-22,P008,Appliances,S03,86,2415.937638939797,22,1,1,Sunday,June,Q2,0,1,Summer,Cloudy,0,2596.910318870984,109.1961322157612,Online,Corporate,8001.58688934536,None,13.0,2.0,38.0,39.0,34.785714285714285,43.43333333333333
2025-06-23,P008,Appliances,S02,60,4368.960735511404,18,1,1,Monday,June,Q2,0,0,Summer,Stormy,1,4428.888204263618,107.5398606715406,Online,Retail,2109.655681187478,None,72.0,77.0,36.0,46.57142857142857,44.857142857142854,36.666666666666664
2025-06-23,P002,Electronics,S01,68,4141.337525677027,19,1,1,Monday,June,Q2,0,0,Summer,Clear,0,4312.261534120842,109.5124065516858,Online,Wholesale,237.730623104059,None,1.0,30.0,1.0,37.57142857142857,35.5,37.4
2025-06-23,P002,Electronics,S04,20,2577.37,0,0,1,Monday,June,Q2,0,0,Summer,Rainy,0,2504.38,98.59,Online,Retail,239.89,None,52.0,95.0,49.0,49.0,46.642857142857146,41.93333333333333
2025-06-23,P004,Stationery,S01,71,1789.044792232776,11,1,1,Monday,June,Q2,0,0,Summer,Cloudy,0,1615.251574558201,100.1477010368024,In-Store,Wholesale,7133.637395801823,None,0.0,6.0,5.0,20.571428571428573,18.857142857142858,28.366666666666667
2025-06-24,P001,Electronics,S01,1,2239.706762099903,0,1,0,Tuesday,June,Q2,0,0,Summer,Cloudy,0,2163.95279630493,97.91114201727976,Wholesale,Wholesale,971.7133858216331,None,40.0,41.0,0.0,41.714285714285715,44.285714285714285,44.56666666666667
2025-06-24,P006,Apparel,S03,55,1148.388831995088,2,1,1,Tuesday,June,Q2,0,0,Summer,Rainy,0,1250.118949443488,108.9314408249472,Wholesale,Retail,429.6717547914982,None,53.0,33.0,85.0,39.0,42.857142857142854,40.166666666666664
2025-06-24,P005,Home,S02,7,3575.86,20,1,0,Tuesday,June,Q2,0,0,Summer,Clear,0,3916.58,101.96,Online,Wholesale,4350.92,None,0.0,2.0,27.0,42.857142857142854,32.642857142857146,46.733333333333334
2025-06-25,P007,Sports,S03,7,4537.98587082364,0,0,0,Wednesday,June,Q2,0,0,Summer,Cloudy,0,4890.562309440304,99.70175171274266,In-Store,Retail,89.07369726009995,None,45.0,36.0,67.0,50.714285714285715,54.357142857142854,52.8
2025-06-25,P007,Sports,S01,41,776.9331747301435,0,0,1,Wednesday,June,Q2,0,0,Summer,Clear,0,793.2036623984519,100.1798930361843,In-Store,Wholesale,0.0,None,39.0,74.0,33.0,38.0,48.714285714285715,44.766666666666666
2025-06-25,P001,Electronics,S01,38,1766.839148748459,1,1,1,Wednesday,June,Q2,0,0,Summer,Stormy,1,1858.902654537996,105.4599905012472,In-Store,Retail,6213.484789780176,None,1.0,19.0,32.0,36.0,44.357142857142854,42.833333333333336
2025-06-25,P006,Apparel,S04,17,3578.73,0,0,1,Wednesday,June,Q2,0,0,Summer,Cloudy,1,3244.27,101.39,In-Store,Wholesale,473.05,None,92.0,50.0,53.0,33.142857142857146,37.285714285714285,35.8
2025-06-25,P008,Appliances,S04,74,4018.568396163563,12,1,1,Wednesday,June,Q2,0,0,Summer,Stormy,0,4137.756391567858,108.8028252977678,Wholesale,Corporate,4754.485486833331,None,68.0,70.0,100.0,59.42857142857143,46.42857142857143,46.56666666666667
2025-06-26,P003,Furniture,S04,50,1858.587501492703,0,1,1,Thursday,June,Q2,0,0,Summer,Cloudy,0,1706.243951244471,108.2330855497538,Online,Wholesale,6821.54956428902,None,2.0,1.0,52.0,39.0,39.214285714285715,39.36666666666667
2025-06-26,P003,Furniture,S03,27,4736.453588806563,1,1,1,Thursday,June,Q2,0,0,Summer,Cloudy,0,4653.497158499041,105.4021228626678,In-Store,Wholesale,5968.275156530029,None,6.0,73.0,4.0,34.142857142857146,25.5,28.666666666666668
2025-06-26,P004,Stationery,S01,4,3178.19,0,0,0,Thursday,June,Q2,0,0,Summer,Cloudy,0,2930.91,100.48,Wholesale,Retail,182.79,None,71.0,93.0,5.0,29.857142857142858,23.571428571428573,30.666666666666668
2025-06-26,P008,Appliances,S03,70,252.6454035278371,0,1,1,Thursday,June,Q2,0,0,Summer,Clear,0,252.651256232119,103.4026153880466,Online,Corporate,9349.15964417403,None,12.0,82.0,30.0,45.714285714285715,38.714285714285715,43.233333333333334
2025-06-27,P003,Furniture,S01,78,2891.64,20,1,1,Friday,June,Q2,0,0,Summer,Rainy,0,2740.48,96.7,In-Store,Wholesale,9421.91,None,52.0,97.0,22.0,46.857142857142854,39.0,41.1
2025-06-28,P005,Home,S04,86,289.6016695371957,7,1,1,Saturday,June,Q2,0,1,Summer,Sunny,0,309.1838154039571,99.10273382314952,Wholesale,Corporate,9374.129921759632,None,43.0,19.0,30.0,30.857142857142858,41.5,45.13333333333333
2025-06-28,P002,Electronics,S04,52,1860.993944178571,0,1,1,Saturday,June,Q2,0,1,Summer,Sunny,0,1770.261148013633,104.9391298396935,Wholesale,Retail,8823.156962550844,None,20.0,99.0,52.0,38.285714285714285,44.57142857142857,41.53333333333333
2025-06-28,P004,Stationery,S02,38,1738.23,0,1,1,Saturday,June,Q2,0,1,Summer,Sunny,0,1694.01,101.79,Wholesale,Wholesale,8380.82,None,37.0,35.0,65.0,51.42857142857143,49.714285714285715,43.766666666666666
2025-06-29,P002,Electronics,S01,37,4029.760478020159,10,1,1,Sunday,June,Q2,0,1,Summer,Cloudy,0,3785.04650160277,97.13883347703408,Wholesale,Corporate,5950.907541604874,None,68.0,32.0,46.0,43.0,40.285714285714285,39.43333333333333
2025-06-29,P008,Appliances,S03,30,2369.5,0,0,1,Sunday,June,Q2,0,1,Summer,Stormy,0,2170.54,108.47,In-Store,Retail,54.68,None,70.0,79.0,43.0,44.0,41.57142857142857,44.06666666666667
2025-06-29,P001,Electronics,S01,83,2358.437967946519,20,1,1,Sunday,June,Q2,0,1,Summer,Rainy,1,2395.216059342492,109.7451762501581,Online,Wholesale,4358.014166999682,None,38.0,83.0,29.0,38.714285714285715,44.785714285714285,43.9
2025-06-29,P004,Stationery,S02,37,4585.366721265992,2,1,1,Sunday,June,Q2,0,1,Summer,Sunny,0,4794.362545103125,102.1984498771931,In-Store,Wholesale,4723.091775148015,None,38.0,76.0,35.0,51.857142857142854,47.785714285714285,42.56666666666667
2025-06-30,P001,Electronics,S01,41,3764.228993248443,0,1,1,Monday,June,Q2,0,0,Summer,Cloudy,1,3804.049607487164,103.846453079614,Wholesale,Retail,2919.948889841243,None,83.0,41.0,75.0,38.714285714285715,48.642857142857146,45.166666666666664
2025-06-30,P002,Electronics,S01,106,2646.302391301538,19,1,1,Monday,June,Q2,0,0,Summer,Clear,1,2718.22787120066,99.23354054563995,Online,Corporate,1297.422633814305,None,37.0,0.0,1.0,43.714285714285715,39.642857142857146,39.46666666666667
2025-06-30,P007,Sports,S04,21,2555.067631615879,0,0,1,Monday,June,Q2,0,0,Summer,Cloudy,0,2426.351305991973,102.825930301654,Online,Corporate,105.4907583305222,None,61.0,94.0,59.0,49.714285714285715,52.0,45.233333333333334
2025-06-30,P005,Home,S01,54,3545.99,5,1,1,Monday,June,Q2,0,0,Summer,Rainy,1,3866.62,95.34,In-Store,Wholesale,5643.63,None,58.0,5.0,45.0,31.0,27.928571428571427,35.766666666666666
2025-06-30,P005,Home,S04,33,1585.230798769557,4,0,1,Monday,June,Q2,0,0,Summer,Rainy,0,1633.408102614823,98.74816956936796,In-Store,Corporate,318.9902220187996,None,86.0,3.0,72.0,40.42857142857143,45.5,45.3
2025-07-01,P003,Furniture,S04,52,1864.16,5,1,1,Tuesday,July,Q3,0,0,Summer,Cloudy,0,1701.21,108.08,Online,Wholesale,6624.38,None,50.0,70.0,56.0,46.0,39.07142857142857,41.0
2025-07-01,P005,Home,S02,59,2913.745713854225,12,1,1,Tuesday,July,Q3,0,0,Summer,Clear,0,2830.990961139687,106.5891704934946,Wholesale,Wholesale,1548.599023027495,None,7.0,85.0,57.0,43.57142857142857,31.214285714285715,45.1
2025-07-02,P007,Sports,S02,61,1233.154848513309,13,1,1,Wednesday,July,Q3,0,0,Summer,Rainy,0,1199.920540665119,101.9789311912002,Online,Wholesale,4395.786759541586,None,9.0,58.0,28.0,40.42857142857143,48.285714285714285,37.8
2025-07-02,P006,Apparel,S02,54,747.4291840139775,6,1,1,Wednesday,July,Q3,0,0,Summer,Cloudy,0,777.3076522489589,101.78273105598,In-Store,Wholesale,9182.24192281447,None,71.0,67.0,46.0,61.714285714285715,49.42857142857143,44.13333333333333
2025-07-02,P007,Sports,S03,76,3347.65,20,1,1,Wednesday,July,Q3,0,0,Summer,Stormy,1,3458.7,102.95,Wholesale,Corporate,4851.07,None,7.0,74.0,63.0,46.57142857142857,50.07142857142857,51.833333333333336
2025-07-03,P003,Furniture,S03,35,1024.34,0,0,1,Thursday,July,Q3,0,0,Summer,Cloudy,0,1079.6,95.71,In-Store,Corporate,227.96,None,27.0,25.0,1.0,27.571428571428573,27.142857142857142,27.633333333333333
2025-07-03,P007,Sports,S04,4,416.9721165723837,0,0,0,Thursday,July,Q3,0,0,Summer,Rainy,0,445.0524401304141,98.05185926637323,Wholesale,Retail,294.9200534357101,None,21.0,71.0,37.0,39.285714285714285,49.285714285714285,44.766666666666666
2025-07-03,P007,Sports,S03,81,1105.171366973901,14,1,1,Thursday,July,Q3,0,0,Summer,Clear,1,1022.768134122425,94.70401110198718,Wholesale,Retail,7184.634515512849,None,76.0,32.0,0.0,46.857142857142854,51.0,52.4
2025-07-04,P003,Furniture,S02,15,3616.7,0,0,1,Friday,July,Q3,0,0,Summer,Rainy,0,3427.12,95.62,In-Store,Wholesale,63.24,None,57.0,3.0,97.0,24.428571428571427,36.142857142857146,45.4
2025-07-04,P007,Sports,S03,55,4156.836253079974,18,1,1,Friday,July,Q3,0,0,Summer,Cloudy,1,3941.927357593609,98.29440622302553,Online,Retail,580.0728461299335,None,81.0,29.0,70.0,53.857142857142854,56.785714285714285,52.3
2025-07-05,P005,Home,S03,78,1085.58,10,1,1,Saturday,July,Q3,0,1,Summer,Cloudy,0,1009.14,101.73,Online,Wholesale,3364.82,None,37.0,1.0,3.0,14.571428571428571,37.0,39.766666666666666
2025-07-05,P007,Sports,S03,36,4685.93233399531,21,1,1,Saturday,July,Q3,0,1,Summer,Rainy,0,4781.681915986295,107.4083932802061,Wholesale,Corporate,9290.659707464376,None,55.0,45.0,76.0,57.57142857142857,55.714285714285715,51.46666666666667
2025-07-05,P003,Furniture,S02,72,4447.746243093829,19,1,1,Saturday,July,Q3,0,1,Summer,Cloudy,1,4226.932107970404,97.76166620413316,Online,Corporate,9392.99702105103,None,15.0,40.0,61.0,26.142857142857142,30.285714285714285,43.5
2025-07-06,P001,Electronics,S04,68,4669.13,20,1,1,Sunday,July,Q3,0,1,Summer,Stormy,0,4347.94,109.55,Wholesale,Wholesale,3647.17,None,4.0,60.0,60.0,45.285714285714285,47.357142857142854,46.4
2025-07-06,P004,Stationery,S02,63,630.6970206065142,1,1,1,Sunday,July,Q3,0,1,Summer,Sunny,0,672.2925518447136,105.1551568535096,Online,Retail,9170.801733212349,None,37.0,47.0,38.0,46.285714285714285,47.92857142857143,42.6
2025-07-06,P005,Home,S04,40,2531.67161812685,3,1,1,Sunday,July,Q3,0,1,Summer,Sunny,0,2357.762176169575,96.84284335375493,In-Store,Corporate,6992.687307874205,None,33.0,0.0,64.0,44.714285714285715,42.714285714285715,45.9
2025-07-06,P003,Furniture,S03,38,490.7820613948048,0,0,1,Sunday,July,Q3,0,1,Summer,Clear,0,537.9945061812855,100.5645510377786,Wholesale,Corporate,764.7936573765135,None,35.0,46.0,36.0,29.0,29.571428571428573,25.866666666666667
2025-07-06,P003,Furniture,S03,40,3498.253515984567,11,1,1,Sunday,July,Q3,0,1,Summer,Stormy,0,3615.500334015776,103.5798101772619,Online,Corporate,932.0733027076737,None,38.0,30.0,38.0,27.857142857142858,29.714285714285715,25.566666666666666
2025-07-06,P006,Apparel,S02,56,3396.275963750341,19,1,1,Sunday,July,Q3,0,1,Summer,Clear,0,3646.622078105257,103.327787990864,In-Store,Wholesale,3497.087376279473,None,54.0,28.0,51.0,59.857142857142854,50.0,45.9
2025-07-07,P003,Furniture,S02,41,2517.120714637791,1,1,1,Monday,July,Q3,0,0,Summer,Clear,0,2534.563748154182,109.8032447724352,Wholesale,Retail,2902.36689593848,None,72.0,1.0,75.0,30.714285714285715,31.071428571428573,42.56666666666667
2025-07-07,P001,Electronics,S02,13,2998.147713166239,3,0,1,Monday,July,Q3,0,0,Summer,Sunny,0,3017.946419839243,101.3321623084101,Wholesale,Retail,0.0,None,13.0,49.0,18.0,27.714285714285715,24.428571428571427,44.56666666666667
2025-07-07,P008,Appliances,S01,70,873.9171815243899,6,1,1,Monday,July,Q3,0,0,Summer,Cloudy,0,857.0755636048125,107.730330468141,In-Store,Corporate,1177.028979021964,None,41.0,42.0,2.0,37.857142857142854,41.285714285714285,46.166666666666664
2025-07-07,P005,Home,S04,2,4500.69,20,1,0,Monday,July,Q3,0,0,Summer,Rainy,1,4706.41,108.83,In-Store,Wholesale,1567.0,None,40.0,7.0,76.0,50.42857142857143,41.0,46.266666666666666
2025-07-08,P005,Home,S02,4,743.106033803667,17,1,0,Tuesday,July,Q3,0,0,Summer,Sunny,1,735.1075248426248,103.1474254718861,In-Store,Wholesale,1631.288412158551,None,59.0,61.0,1.0,39.857142857142854,31.357142857142858,47.06666666666667
2025-07-08,P008,Appliances,S01,74,869.23,10,1,1,Tuesday,July,Q3,0,0,Summer,Cloudy,0,852.13,107.61,In-Store,Corporate,1378.57,None,70.0,44.0,42.0,41.857142857142854,46.142857142857146,47.0
2025-07-08,P001,Electronics,S04,45,2679.006191531173,7,1,1,Tuesday,July,Q3,0,0,Summer,Sunny,0,2425.148343444621,105.9935377909469,Wholesale,Retail,9180.379494306466,None,68.0,65.0,11.0,46.42857142857143,47.92857142857143,47.3
2025-07-09,P001,Electronics,S02,17,3000.47,0,0,1,Wednesday,July,Q3,0,0,Summer,Sunny,0,3023.52,101.68,Wholesale,Retail,487.92,None,13.0,1.0,12.0,22.571428571428573,24.071428571428573,42.56666666666667
2025-07-09,P008,Appliances,S04,38,1303.488915873303,4,0,1,Wednesday,July,Q3,0,0,Summer,Clear,0,1322.945070868443,99.51729342931988,Wholesale,Corporate,481.8761060143682,None,74.0,98.0,4.0,60.0,44.57142857142857,46.53333333333333
2025-07-10,P004,Stationery,S02,68,763.8737833008914,11,1,1,Thursday,July,Q3,0,0,Summer,Clear,0,811.0424764884909,110.2939489635322,Wholesale,Retail,5070.479880137302,None,63.0,31.0,36.0,48.57142857142857,49.714285714285715,43.166666666666664
2025-07-10,P004,Stationery,S01,76,3454.403627937724,15,1,1,Thursday,July,Q3,0,0,Summer,Rainy,0,3321.579481456677,96.4008768614366,Wholesale,Wholesale,3702.266383688192,None,4.0,3.0,86.0,17.142857142857142,23.5,28.4
2025-07-10,P007,Sports,S02,0,2554.23,10,1,0,Thursday,July,Q3,0,0,Summer,Clear,0,2762.88,100.42,Online,Wholesale,8611.14,None,61.0,1.0,88.0,40.857142857142854,50.642857142857146,39.8
2025-07-11,P001,Electronics,S01,15,3494.964206584287,2,0,1,Friday,July,Q3,0,0,Summer,Cloudy,0,3813.154962688824,103.7455899207506,Wholesale,Corporate,8.773730990385957,None,41.0,45.0,71.0,38.714285714285715,46.214285714285715,44.166666666666664
2025-07-11,P006,Apparel,S04,17,3571.543888055036,0,0,1,Friday,July,Q3,0,0,Summer,Cloudy,1,3236.180290965821,101.6342666028073,In-Store,Wholesale,545.1232739058239,None,27.0,4.0,7.0,29.142857142857142,32.07142857142857,33.766666666666666
2025-07-11,P006,Apparel,S04,27,1989.59,0,0,1,Friday,July,Q3,0,0,Summer,Cloudy,0,2138.53,96.31,Wholesale,Corporate,370.76,None,17.0,22.0,64.0,28.428571428571427,34.714285714285715,34.56666666666667
2025-07-12,P007,Sports,S01,58,1314.223010665149,1,1,1,Saturday,July,Q3,0,1,Summer,Cloudy,1,1351.730242996606,106.7736727887469,Wholesale,Corporate,4095.733809728869,None,41.0,1.0,70.0,33.285714285714285,49.285714285714285,44.96666666666667
2025-07-12,P002,Electronics,S01,1,3756.134046868556,0,0,1,Saturday,July,Q3,0,1,Summer,Sunny,0,3889.203747858149,96.55096279832789,In-Store,Corporate,153.8603413710059,None,106.0,105.0,20.0,58.857142857142854,47.142857142857146,42.1
2025-07-12,P005,Home,S01,8,1570.492644928481,0,0,0,Saturday,July,Q3,0,1,Summer,Sunny,0,1499.101684028749,104.5506038482602,In-Store,Corporate,242.6207057935812,None,54.0,24.0,8.0,38.0,28.571428571428573,37.3
2025-07-12,P007,Sports,S04,92,1585.44,20,1,1,Saturday,July,Q3,0,1,Summer,Stormy,0,1691.83,103.97,Online,Retail,3380.7,None,4.0,0.0,41.0,29.714285714285715,46.92857142857143,42.46666666666667
2025-07-12,P007,Sports,S03,76,2572.696154664096,16,1,1,Saturday,July,Q3,0,1,Summer,Sunny,0,2736.607350330974,108.4530404780921,Wholesale,Retail,7398.936203224155,None,36.0,94.0,91.0,56.285714285714285,52.857142857142854,50.46666666666667
2025-07-12,P008,Appliances,S04,87,1168.163213504837,10,1,1,Saturday,July,Q3,0,1,Summer,Stormy,1,1111.552714800774,99.70714497338248,Wholesale,Wholesale,483.7734516367892,None,38.0,77.0,4.0,51.42857142857143,47.0,44.93333333333333
2025-07-12,P002,Electronics,S03,10,4246.002941777682,14,1,0,Saturday,July,Q3,0,1,Summer,Sunny,0,4611.97135832726,96.20763968309295,Online,Corporate,690.1065367882538,None,2.0,37.0,1.0,38.0,26.785714285714285,28.8
2025-07-13,P006,Apparel,S01,40,4679.13,10,1,1,Sunday,July,Q3,0,1,Summer,Sunny,0,4594.4,108.72,In-Store,Retail,5780.23,None,44.0,20.0,1.0,44.0,43.5,46.5
2025-07-13,P006,Apparel,S04,1,1631.220749548352,10,1,0,Sunday,July,Q3,0,1,Summer,Sunny,0,1509.480758676811,97.30453340257323,Online,Corporate,5448.620614707983,None,17.0,28.0,32.0,31.0,32.785714285714285,34.3
2025-07-14,P003,Furniture,S02,64,1092.83,5,1,1,Monday,July,Q3,0,0,Summer,Clear,0,992.78,107.39,Wholesale,Corporate,5193.95,None,41.0,1.0,81.0,36.42857142857143,28.642857142857142,41.43333333333333
2025-07-15,P004,Stationery,S02,4,4910.931384520272,0,0,1,Tuesday,July,Q3,0,0,Summer,Clear,0,5178.23842182625,102.0970348064435,Online,Corporate,783.279790585136,None,68.0,69.0,59.0,53.857142857142854,52.0,44.3
2025-07-15,P008,Appliances,S02,43,3748.745287144425,2,0,1,Tuesday,July,Q3,0,0,Summer,Sunny,1,3856.437715855097,97.96681002077855,In-Store,Wholesale,334.7932442485456,None,60.0,68.0,1.0,44.142857142857146,46.57142857142857,38.6
2025-07-15,P007,Sports,S02,43,4990.194449453604,14,1,1,Tuesday,July,Q3,0,0,Summer,Clear,0,4802.866703631622,105.9286223266829,Online,Retail,4162.004171306168,None,0.0,40.0,25.0,40.714285714285715,44.357142857142854,38.333333333333336
2025-07-15,P008,Appliances,S02,63,328.83,0,0,1,Tuesday,July,Q3,0,0,Summer,Cloudy,0,304.11,104.99,In-Store,Corporate,89.69,None,43.0,45.0,78.0,40.57142857142857,49.57142857142857,40.03333333333333
